,date,season,neutral,playoff,home_team,away_team,home_pre,away_pre,home_prob,away_prob,home_post,away_post,home_pitcher,away_pitcher,home_pitcher_rgs,away_pitcher_rgs,home_pitcher_rating,away_pitcher_rating,home_score,away_score
160074,7/27/1934,1934,0,s,SFG,PHI,1563.461,1477.852,0.653,0.347,1564.791,1476.523,schuh103,hanss101,51.766,48.719,4.116,5.672,6,3
160076,7/26/1934,1934,0,s,SFG,STL,1561.695,1534.074,0.574,0.426,1563.461,1532.308,fitzf101,walkb101,52.385,50.019,4.116,7.108,6,3
160078,7/26/1934,1934,0,s,SFG,STL,1565.213,1530.557,0.584,0.416,1561.695,1534.074,hubbc101,deanp101,61.768,50.086,4.116,7.108,2,7
160080,7/26/1934,1934,0,s,LAD,CHC,1470.875,1558.84,0.409,0.591,1473.514,1556.2,zacht101,weavj101,48.891,50.655,11.008,8.192,6,3
160091,7/24/1934,1934,0,s,SFG,STL,1562.874,1532.895,0.577,0.423,1565.213,1530.557,parmr101,carlt101,51.174,53.353,4.116,7.108,5,0
160093,7/24/1934,1934,0,s,LAD,CHC,1472.552,1557.163,0.414,0.586,1470.875,1558.84,mungv101,lee-b103,53.167,49.205,11.008,8.192,3,6
160099,7/23/1934,1934,0,s,SFG,STL,1564.521,1531.248,0.582,0.418,1562.874,1532.895,schuh103,deand102,52.991,59.817,4.116,7.108,5,6
160101,7/23/1934,1934,0,s,LAD,CHC,1474.851,1554.863,0.42,0.58,1472.552,1557.163,munnl101,malop103,45.799,53.078,11.008,8.192,3,8
160107,7/22/1934,1934,0,s,LAD,PIT,1472.595,1511.15,0.479,0.521,1474.851,1508.894,bengr101,holle101,48.911,44.745,11.008,6.884,13,10
160112,7/22/1934,1934,0,s,LAD,PIT,1471.144,1512.6,0.475,0.525,1472.595,1511.15,babij101,frenl101,45.387,54.142,11.008,6.884,3,2
160117,7/22/1934,1934,0,s,SFG,CIN,1563.879,1433.048,0.709,0.291,1564.521,1432.407,fitzf101,freyb101,51.406,46.546,4.116,6.625,2,1
160122,7/21/1934,1934,0,s,SFG,CIN,1566.08,1430.847,0.714,0.286,1563.879,1433.048,hubbc101,stoua101,62.177,44.705,4.116,6.625,2,3
160123,7/21/1934,1934,0,s,LAD,PIT,1469.68,1514.065,0.471,0.529,1471.144,1512.6,mungv101,hoytw101,54.444,49.624,11.008,6.884,8,7
160129,7/20/1934,1934,0,s,SFG,CIN,1564.571,1432.357,0.711,0.289,1566.08,1430.847,parmr101,johns103,52.112,46.3,4.116,6.625,11,5
160135,7/19/1934,1934,0,s,SFG,CIN,1563.366,1433.562,0.708,0.292,1564.571,1432.357,schuh103,derrp101,52.518,52.08,4.116,6.625,4,0
160137,7/19/1934,1934,0,s,LAD,PIT,1467.796,1515.949,0.465,0.535,1469.68,1514.065,zacht101,swifb101,48.811,49.551,11.008,6.884,4,2
160144,7/18/1934,1934,0,s,SFG,CHC,1561.815,1552.832,0.547,0.453,1563.366,1551.281,fitzf101,bushg101,52.098,54.418,4.116,8.192,8,6
160146,7/18/1934,1934,0,s,LAD,STL,1469.362,1520.049,0.462,0.538,1467.796,1521.615,babij101,walkb101,45.338,49.375,11.008,7.108,3,5
160151,7/17/1934,1934,0,s,SFG,CHC,1563.357,1551.29,0.552,0.448,1561.815,1552.832,hubbc101,lee-b103,61.739,49.354,4.116,8.192,1,2
160152,7/17/1934,1934,0,s,SFG,CHC,1561.806,1552.841,0.547,0.453,1563.357,1551.29,parmr101,warnl101,51.453,58.999,4.116,8.192,5,3
160154,7/17/1934,1934,0,s,LAD,STL,1467.851,1521.56,0.457,0.543,1469.362,1520.049,mungv101,hallb104,56.279,48.81,11.008,7.108,7,6
160164,7/15/1934,1934,0,s,LAD,STL,1469.795,1519.616,0.463,0.537,1467.851,1521.56,munnl101,carlt101,45.89,52.103,11.008,7.108,3,6
160169,7/15/1934,1934,0,s,LAD,STL,1471.386,1518.025,0.467,0.533,1469.795,1519.616,bengr101,deand102,48.294,57.82,11.008,7.108,0,2
160174,7/15/1934,1934,0,s,SFG,CHC,1560.235,1554.412,0.543,0.457,1561.806,1552.841,schuh103,malop103,52.505,53.082,4.116,8.192,5,3
160179,7/14/1934,1934,0,s,SFG,CHC,1563.108,1551.538,0.551,0.449,1560.235,1554.412,bowmj101,weavj101,47.406,50.096,4.116,8.192,7,11
160180,7/14/1934,1934,0,s,LAD,STL,1467.099,1522.312,0.455,0.545,1471.386,1518.025,babij101,walkb101,44.124,50.198,11.008,7.108,10,2
160186,7/13/1934,1934,0,s,SFG,PIT,1562.074,1518.576,0.596,0.404,1563.108,1517.542,fitzf101,lucar102,52.431,50.517,4.116,6.884,7,6
160187,7/13/1934,1934,0,s,LAD,CIN,1469.152,1441.984,0.573,0.427,1467.099,1444.037,zacht101,freyb101,50.07,48.36,11.008,6.625,6,8
160192,7/12/1934,1934,0,s,SFG,PIT,1558.58,1522.071,0.586,0.414,1562.074,1518.576,hubbc101,birkr101,60.855,47.264,4.116,6.884,11,1
160194,7/12/1934,1934,0,s,LAD,CIN,1473.849,1437.287,0.586,0.414,1469.152,1441.984,beckb104,freit101,43.826,49.569,11.008,6.625,5,13
160195,7/12/1934,1934,0,s,SFG,PIT,1560.753,1519.897,0.592,0.408,1558.58,1522.071,parmr101,frenl101,51.155,52.943,4.116,6.884,1,3
160197,7/12/1934,1934,0,s,LAD,CIN,1472.476,1438.66,0.582,0.418,1473.849,1437.287,mungv101,derrp101,57.189,53.748,11.008,6.625,9,7
160203,7/11/1934,1934,0,s,SFG,PIT,1559.696,1520.954,0.589,0.411,1560.753,1519.897,schuh103,hoytw101,51.279,47.339,4.116,6.884,3,2
160205,7/11/1934,1934,0,s,LAD,CIN,1470.752,1440.384,0.578,0.422,1472.476,1438.66,bengr101,johns103,47.811,46.563,11.008,6.625,5,2
160218,7/8/1934,1934,0,s,LAD,SFG,1472.097,1558.351,0.411,0.589,1470.752,1559.696,zacht101,fitzf101,48.88,50.604,11.008,4.116,0,2
160224,7/7/1934,1934,0,s,LAD,SFG,1469.947,1560.501,0.405,0.595,1472.097,1558.351,babij101,parmr101,44.973,51.259,11.008,4.116,7,5
160231,7/6/1934,1934,0,s,LAD,SFG,1464.629,1565.818,0.391,0.609,1469.947,1560.501,mungv101,bowmj101,56.157,47.682,11.008,4.116,11,2
160238,7/5/1934,1934,0,s,LAD,SFG,1467.012,1563.435,0.397,0.603,1464.629,1565.818,bengr101,schuh103,48.47,52.394,11.008,4.116,7,13
160242,7/4/1934,1934,0,s,SFG,ATL,1558.939,1519.67,0.59,0.41,1563.435,1515.173,hubbc101,barrd101,59.708,45.172,4.116,9.185,15,0
160250,7/4/1934,1934,0,s,SFG,ATL,1555.861,1522.748,0.581,0.419,1558.939,1519.67,fitzf101,franf101,49.326,53.418,4.116,9.185,9,1
160260,7/3/1934,1934,0,s,LAD,PHI,1473.762,1449.825,0.569,0.431,1468.888,1454.699,mungv101,moorc101,56.747,45.245,11.008,5.672,2,11
160268,7/2/1934,1934,0,s,LAD,PHI,1472.31,1451.277,0.564,0.436,1473.762,1449.825,babij101,darrg101,45.505,46.029,11.008,5.672,7,5
160279,7/1/1934,1934,0,s,SFG,LAD,1555.197,1473.163,0.648,0.352,1556.05,1472.31,schuh103,munnl101,52.072,45.732,4.116,11.008,5,4
160283,6/30/1934,1934,0,s,SFG,LAD,1558.806,1469.554,0.657,0.343,1555.197,1473.163,hubbc101,bengr101,61.096,48.049,4.116,11.008,4,8
160290,6/29/1934,1934,0,s,SFG,LAD,1557.029,1471.332,0.653,0.347,1558.806,1469.554,fitzf101,mungv101,49.324,56.81,4.116,11.008,7,2
160435,6/10/1934,1934,0,s,LAD,ATL,1482.374,1506.919,0.499,0.501,1480.645,1508.648,leond103,brane101,48.415,51.703,11.008,9.185,8,10
160440,6/9/1934,1934,0,s,LAD,ATL,1479.427,1509.866,0.491,0.509,1482.374,1506.919,herra101,betth101,47.292,51.121,11.008,9.185,8,3
160441,6/9/1934,1934,0,s,LAD,ATL,1481.141,1508.152,0.496,0.504,1479.427,1509.866,bengr101,cantb102,50.061,51.503,11.008,9.185,6,8
160451,6/8/1934,1934,0,s,LAD,ATL,1476.811,1512.482,0.483,0.517,1481.141,1508.152,mungv101,smitb110,54.175,49.751,11.008,9.185,10,1
160457,6/7/1934,1934,0,s,SFG,ATL,1547.718,1515.816,0.58,0.42,1551.053,1512.482,fitzf101,franf101,49.641,49.979,4.116,9.185,14,5
160468,6/6/1934,1934,0,s,SFG,ATL,1545.645,1517.889,0.574,0.426,1547.718,1515.816,hubbc101,betth101,64.116,52.468,4.116,9.185,6,2
160481,6/5/1934,1934,0,s,SFG,ATL,1542.144,1521.39,0.564,0.436,1545.645,1517.889,schuh103,cantb102,53.45,52.692,4.116,9.185,13,4
160483,6/3/1934,1934,0,s,SFG,PHI,1545.807,1451.271,0.664,0.336,1542.144,1454.933,clarw101,davic103,52.217,48.657,4.116,5.672,2,6
160495,6/2/1934,1934,0,s,SFG,PHI,1545.004,1452.074,0.662,0.338,1545.807,1451.271,fitzf101,collp102,49.686,48.318,4.116,5.672,5,4
160501,6/1/1934,1934,0,s,SFG,PHI,1544.193,1452.884,0.66,0.34,1545.004,1452.074,hubbc101,darrg101,64.709,46.302,4.116,5.672,4,3
160509,5/31/1934,1934,0,s,LAD,SFG,1480.296,1547.106,0.439,0.561,1483.209,1544.193,bengr101,schuh103,49.393,54.327,11.008,4.116,6,2
160516,5/30/1934,1934,0,s,LAD,SFG,1481.78,1545.622,0.443,0.557,1480.296,1547.106,lucar101,bowmj101,47.899,48.222,11.008,4.116,6,8
160524,5/30/1934,1934,0,s,LAD,SFG,1483.644,1543.758,0.448,0.552,1481.78,1545.622,mungv101,clarw101,55.57,51.319,11.008,4.116,2,5
160531,5/29/1934,1934,0,s,LAD,SFG,1484.843,1542.559,0.452,0.548,1483.644,1543.758,bengr101,fitzf101,50.346,49.546,11.008,4.116,3,4
160535,5/28/1934,1934,0,s,SFG,PIT,1541.361,1531.522,0.549,0.451,1542.559,1530.324,hubbc101,birkr101,63.693,49.573,4.116,6.884,1,0
160536,5/28/1934,1934,0,s,SFG,PIT,1540.151,1532.732,0.545,0.455,1541.361,1531.522,schuh103,frenl101,53.36,49.786,4.116,6.884,3,2
160538,5/28/1934,1934,0,s,LAD,CIN,1489.327,1439.913,0.604,0.396,1484.843,1444.398,herra101,freyb101,48.599,47.357,11.008,6.625,1,8
160544,5/27/1934,1934,0,s,SFG,PIT,1543.04,1529.843,0.553,0.447,1540.151,1532.732,smita104,lucar102,47.629,49.666,4.116,6.884,3,7
160546,5/27/1934,1934,0,s,LAD,CIN,1487.161,1442.08,0.598,0.402,1489.327,1439.913,mungv101,derrp101,54.612,50.764,11.008,6.625,5,0
160561,5/24/1934,1934,0,s,SFG,CHC,1540.167,1532.742,0.545,0.455,1543.04,1529.87,hubbc101,tinnb101,62.91,49.96,4.116,8.192,7,1
160563,5/24/1934,1934,0,s,LAD,STL,1489.556,1527.618,0.48,0.52,1487.161,1530.013,leond103,carlt101,46.349,55.102,11.008,7.108,3,7
160568,5/23/1934,1934,0,s,SFG,CHC,1538.213,1534.696,0.54,0.46,1540.167,1532.742,schuh103,bushg101,52.655,55.484,4.116,8.192,5,2
160570,5/23/1934,1934,0,s,LAD,STL,1487.713,1529.461,0.474,0.526,1489.556,1527.618,bengr101,moonj101,49.688,45.164,11.008,7.108,5,3
160576,5/22/1934,1934,0,s,SFG,STL,1540.677,1526.997,0.554,0.446,1538.213,1529.461,smita104,deanp101,48.1,48.321,4.116,7.108,4,7
160578,5/22/1934,1934,0,s,LAD,CHC,1486.22,1536.189,0.463,0.537,1487.713,1534.696,lucar101,rootc101,47.4,51.167,11.008,8.192,5,4
160584,5/21/1934,1934,0,s,SFG,STL,1538.773,1528.902,0.549,0.451,1540.677,1526.997,bowmj101,hallb104,47.425,53.036,4.116,7.108,5,2
160586,5/21/1934,1934,0,s,LAD,CHC,1487.469,1534.94,0.466,0.534,1486.22,1536.189,herra101,lee-b103,49.433,50.386,11.008,8.192,9,10
160591,5/20/1934,1934,0,s,SFG,STL,1541.685,1525.99,0.557,0.443,1538.773,1528.902,hubbc101,deand102,64.683,58.099,4.116,7.108,5,9
160593,5/20/1934,1934,0,s,LAD,CHC,1484.682,1537.727,0.458,0.542,1487.469,1534.94,mungv101,warnl101,53.296,57.872,11.008,8.192,5,1
160599,5/19/1934,1934,0,s,SFG,CIN,1540.904,1442.85,0.669,0.331,1541.685,1442.07,schuh103,brend101,53.387,46.886,4.116,6.625,6,5
160601,5/19/1934,1934,0,s,LAD,PIT,1482.343,1531.517,0.464,0.536,1484.682,1529.178,bengr101,lucar102,49.386,50.138,11.008,6.884,8,5
160607,5/18/1934,1934,0,s,SFG,CIN,1542.908,1440.846,0.674,0.326,1540.904,1442.85,smita104,freyb101,47.4,45.753,4.116,6.625,1,2
160609,5/18/1934,1934,0,s,LAD,PIT,1485.017,1528.843,0.471,0.529,1482.343,1531.517,perkc102,birkr101,47.498,50.29,11.008,6.884,3,8
160615,5/17/1934,1934,0,s,SFG,CIN,1541.679,1442.076,0.671,0.329,1542.908,1440.846,fitzf101,johns103,48.887,48.976,4.116,6.625,6,3
160617,5/17/1934,1934,0,s,LAD,PIT,1483.54,1530.32,0.467,0.533,1485.017,1528.843,mungv101,swifb101,52.043,50.168,11.008,6.884,2,1
160710,5/2/1934,1934,0,s,SFG,LAD,1546.748,1484.392,0.622,0.378,1547.692,1483.448,schuh103,perkc102,52.929,47.579,4.116,11.008,6,5
160716,5/1/1934,1934,0,s,SFG,LAD,1545.795,1485.345,0.619,0.381,1546.748,1484.392,bowmj101,leond103,47.4,48.976,4.116,11.008,10,9
160724,4/30/1934,1934,0,s,SFG,LAD,1543.726,1487.414,0.614,0.386,1545.795,1485.345,fitzf101,mungv101,49.996,52.694,4.116,11.008,5,0
160769,4/22/1934,1934,0,s,SFG,ATL,1544.735,1511.994,0.581,0.419,1543.09,1513.638,fitzf101,brane101,51.264,52.293,4.116,9.185,5,6
160771,4/22/1934,1934,0,s,LAD,PHI,1491.819,1462.316,0.576,0.424,1493.218,1460.917,carro101,hanss101,45.98,47.089,11.008,5.672,7,5
160776,4/21/1934,1934,0,s,SFG,ATL,1543.316,1513.413,0.577,0.423,1544.735,1511.994,hubbc101,betth101,64.457,54.276,4.116,9.185,2,0
160778,4/21/1934,1934,0,s,LAD,PHI,1490.402,1463.733,0.572,0.428,1491.819,1462.316,mungv101,davic103,53.257,47.4,11.008,5.672,3,1
160781,4/20/1934,1934,0,s,SFG,ATL,1541.224,1515.504,0.571,0.429,1543.316,1513.413,schuh103,cantb102,55.001,52.329,4.116,9.185,7,3
160783,4/20/1934,1934,0,s,LAD,PHI,1487.998,1466.137,0.566,0.434,1490.402,1463.733,leond103,holle101,46.86,49.851,11.008,5.672,5,0
160788,4/19/1934,1934,0,s,SFG,PHI,1540.07,1467.292,0.636,0.364,1541.224,1466.137,parmr101,collp102,51.563,46.468,4.116,5.672,2,0
160790,4/19/1934,1934,0,s,LAD,ATL,1487.984,1515.518,0.495,0.505,1487.998,1515.504,beckb104,zacht101,48.267,49.52,11.008,9.185,1,1
160795,4/18/1934,1934,0,s,SFG,PHI,1538.369,1468.993,0.631,0.369,1540.07,1467.292,fitzf101,moorc101,50.133,47.519,4.116,5.672,6,2
160797,4/18/1934,1934,0,s,LAD,ATL,1489.345,1514.157,0.499,0.501,1487.984,1515.518,carro101,franf101,46.074,48.115,11.008,9.185,2,3
160803,4/17/1934,1934,0,s,SFG,PHI,1536.392,1470.97,0.626,0.374,1538.369,1468.993,hubbc101,ellij103,64.007,45.633,4.116,5.672,6,1
160805,4/17/1934,1934,0,s,LAD,ATL,1487.963,1515.539,0.495,0.505,1489.345,1514.157,mungv101,brane101,53.897,54.002,11.008,9.185,8,7
160813,10/4/1933,1933,0,w,SFG,MIN,1545.439,1576.907,0.486,0.514,1550.027,1572.32,schuh103,crowg102,55.001,54.401,4.116,6.16,6,1
160814,10/3/1933,1933,0,w,SFG,MIN,1542.531,1579.815,0.475,0.525,1545.439,1576.907,hubbc101,stewl101,62.495,52.432,4.116,6.16,4,2
160820,10/1/1933,1933,0,s,LAD,SFG,1476.892,1545.083,0.437,0.563,1479.444,1542.531,thurs101,salvj101,42.714,47.378,11.008,4.116,5,2
160828,9/30/1933,1933,0,s,LAD,SFG,1478.421,1543.554,0.441,0.559,1476.892,1545.083,mungv101,fitzf101,53.926,49.427,11.008,4.116,2,4
160833,9/29/1933,1933,0,s,LAD,ATL,1480.506,1519.1,0.479,0.521,1478.421,1521.185,beckb104,zacht101,48.716,49.633,11.008,9.185,1,4
160834,9/28/1933,1933,0,s,LAD,ATL,1480.449,1519.157,0.479,0.521,1480.506,1519.1,bengr101,betth101,48.366,54.136,11.008,9.185,2,2
160835,9/28/1933,1933,0,s,LAD,ATL,1481.754,1517.852,0.483,0.517,1480.449,1519.157,leond103,brane101,48.294,55.37,11.008,9.185,4,5
160838,9/27/1933,1933,0,s,SFG,PHI,1548.348,1448.785,0.671,0.329,1543.554,1453.579,schuh103,pearf101,55.672,45.446,4.116,5.672,0,6
160840,9/27/1933,1933,0,s,SFG,PHI,1547.302,1449.831,0.668,0.332,1548.348,1448.785,hubbc101,grabr101,62.236,47.99,4.116,5.672,3,1
160842,9/26/1933,1933,0,s,SFG,ATL,1549.505,1515.649,0.583,0.417,1547.302,1517.852,parmr101,cantb102,51.324,52.3,4.116,9.185,3,5
160847,9/24/1933,1933,0,s,SFG,ATL,1552.241,1512.913,0.59,0.41,1549.505,1515.649,speng101,smitb110,45.257,49.674,4.116,9.185,2,5
160848,9/24/1933,1933,0,s,LAD,PHI,1478.555,1453.03,0.571,0.429,1480.363,1451.221,carro101,collp102,45.857,47.561,11.008,5.672,5,2
160853,9/24/1933,1933,0,s,SFG,ATL,1551.167,1513.986,0.587,0.413,1552.241,1512.913,bellh101,brane101,47.945,56.44,4.116,9.185,6,5
160854,9/24/1933,1933,0,s,LAD,PHI,1476.095,1455.489,0.564,0.436,1478.555,1453.03,bengr101,rhemf101,49.571,43.293,11.008,5.672,12,7
160860,9/23/1933,1933,0,s,SFG,LAD,1554.252,1473.011,0.647,0.353,1551.167,1476.095,salvj101,mungv101,47.4,52.795,4.116,11.008,0,3
160862,9/23/1933,1933,0,s,SFG,LAD,1557.391,1469.872,0.655,0.345,1554.252,1473.011,shorb102,leond103,49.27,48.076,4.116,11.008,4,7
160945,9/10/1933,1933,0,s,LAD,PIT,1463.344,1531.369,0.437,0.563,1464.925,1529.788,mungv101,birkr101,51.381,46.949,11.008,6.884,3,2
160951,9/10/1933,1933,0,s,LAD,PIT,1464.504,1530.21,0.44,0.56,1463.344,1531.369,beckb104,swifb101,48.194,48.333,11.008,6.884,1,2
161016,9/2/1933,1933,0,s,LAD,PHI,1472.054,1460.436,0.551,0.449,1470.028,1462.462,beckb104,collp102,46.319,42.747,11.008,5.672,0,2
161027,8/31/1933,1933,0,s,LAD,STL,1475.011,1525.21,0.462,0.538,1472.054,1528.167,bengr101,hainj101,53.427,53.142,11.008,7.108,4,10
161028,8/31/1933,1933,0,s,LAD,STL,1478.347,1521.874,0.472,0.528,1475.011,1525.21,mungv101,carlt101,53.226,54.097,11.008,7.108,3,10
161033,8/30/1933,1933,0,s,LAD,CHC,1475.405,1538.747,0.444,0.556,1478.347,1535.804,heimf101,bushg101,52.103,55.848,11.008,8.192,7,3
161034,8/30/1933,1933,0,s,LAD,CHC,1476.587,1537.564,0.447,0.553,1475.405,1538.747,thurs101,rootc101,42.863,52.669,11.008,8.192,1,2
161035,8/30/1933,1933,0,s,SFG,STL,1547.884,1523.008,0.57,0.43,1549.018,1521.874,schuh103,deand102,55.523,62.052,4.116,7.108,5,4
161038,8/29/1933,1933,0,s,SFG,STL,1550.057,1520.835,0.576,0.424,1547.884,1523.008,fitzf101,walkb101,49.52,47.307,4.116,7.108,0,2
161039,8/29/1933,1933,0,s,LAD,CHC,1478.863,1535.289,0.453,0.547,1476.587,1537.564,carro101,warnl101,47.436,57.86,11.008,8.192,2,6
161042,8/29/1933,1933,0,s,SFG,STL,1548.228,1522.664,0.571,0.429,1550.057,1520.835,hubbc101,hallb104,62.331,50.957,4.116,7.108,3,0
161043,8/29/1933,1933,0,s,LAD,CHC,1474.382,1539.769,0.441,0.559,1478.863,1535.289,beckb104,malop103,46.373,51.826,11.008,8.192,13,5
161051,8/28/1933,1933,0,s,SFG,STL,1551.352,1519.54,0.58,0.42,1548.228,1522.664,parmr101,carlt101,55.868,54.813,4.116,7.108,8,12
161055,8/27/1933,1933,0,s,SFG,STL,1551.58,1519.313,0.58,0.42,1551.352,1519.54,bellh101,vancd101,48.41,50.516,4.116,7.108,5,5
161056,8/27/1933,1933,0,s,LAD,CHC,1471.812,1542.34,0.433,0.567,1474.382,1539.769,bengr101,tinnb101,52.899,48.48,11.008,8.192,5,2
161062,8/27/1933,1933,0,s,SFG,STL,1555.632,1515.26,0.592,0.408,1551.58,1519.313,schuh103,deand102,56.363,61.591,4.116,7.108,1,7
161063,8/27/1933,1933,0,s,LAD,CHC,1473.326,1540.826,0.438,0.562,1471.812,1542.34,mungv101,bushg101,52.892,54.689,11.008,8.192,0,2
161069,8/26/1933,1933,0,s,SFG,PIT,1559.357,1511.175,0.602,0.398,1555.632,1514.899,clarw101,birkr101,52.068,47.4,4.116,6.884,2,7
161071,8/26/1933,1933,0,s,LAD,CIN,1471.944,1431.779,0.591,0.409,1473.326,1430.397,thurs101,stoua101,42.608,45.929,11.008,6.625,4,2
161072,8/26/1933,1933,0,s,SFG,PIT,1558.327,1512.205,0.6,0.4,1559.357,1511.175,hubbc101,smith109,61.607,49.813,4.116,6.884,2,1
161074,8/26/1933,1933,0,s,LAD,CIN,1474.185,1429.538,0.598,0.402,1471.944,1431.779,heimf101,kolpr101,52.23,46.314,11.008,6.625,4,6
161080,8/25/1933,1933,0,s,SFG,PIT,1556.344,1514.187,0.594,0.406,1558.327,1512.205,parmr101,meinh101,54.948,45.974,4.116,6.884,6,2
161082,8/25/1933,1933,0,s,LAD,CIN,1473.147,1430.576,0.595,0.405,1474.185,1429.538,carro101,johns103,47.424,47.952,11.008,6.625,4,3
161083,8/25/1933,1933,0,s,SFG,PIT,1554.62,1515.912,0.589,0.411,1556.344,1514.187,fitzf101,frenl101,49.609,52.865,4.116,6.884,8,5
161085,8/25/1933,1933,0,s,LAD,CIN,1472.098,1431.625,0.592,0.408,1473.147,1430.576,beckb104,lucar102,45.668,50.972,11.008,6.625,4,3
161091,8/24/1933,1933,0,s,LAD,CIN,1473.798,1429.925,0.596,0.404,1472.098,1431.625,bengr101,bentl101,52.688,50.086,11.008,6.625,2,3
161095,8/24/1933,1933,0,s,LAD,CIN,1472.422,1431.301,0.593,0.407,1473.798,1429.925,mungv101,derrp101,52.254,53.31,11.008,6.625,2,0
161116,8/20/1933,1933,0,s,LAD,STL,1475.161,1517.248,0.474,0.526,1472.422,1519.987,beckb104,deand102,46.77,60.934,11.008,7.108,0,5
161122,8/20/1933,1933,0,s,LAD,STL,1477.615,1514.794,0.481,0.519,1475.161,1517.248,mungv101,vancd101,52.919,50.937,11.008,7.108,2,6
161128,8/20/1933,1933,0,s,SFG,CHC,1552.061,1539.044,0.553,0.447,1554.62,1536.486,schuh103,malop103,55.876,53.559,4.116,8.192,6,1
161131,8/19/1933,1933,0,s,SFG,CHC,1549.765,1541.34,0.547,0.453,1552.061,1539.044,hubbc101,warnl101,62.345,58.837,4.116,8.192,8,4
161132,8/19/1933,1933,0,s,LAD,STL,1475.273,1517.137,0.474,0.526,1477.615,1514.794,bengr101,hallb104,52.663,52.143,11.008,7.108,5,2
161138,8/18/1933,1933,0,s,SFG,CIN,1548.584,1437.602,0.685,0.315,1549.765,1436.421,fitzf101,lucar102,49.22,51.46,4.116,6.625,4,1
161144,8/17/1933,1933,0,s,SFG,CIN,1546.988,1439.199,0.681,0.319,1548.584,1437.602,parmr101,freyb101,55.314,45.483,4.116,6.625,7,2
161151,8/16/1933,1933,0,s,LAD,PIT,1477.662,1521.876,0.471,0.529,1475.273,1524.265,carro101,swets101,48.034,48.954,11.008,6.884,7,11
161153,8/16/1933,1933,0,s,LAD,PIT,1476.183,1523.355,0.467,0.533,1477.662,1521.876,mungv101,frenl101,51.461,52.905,11.008,6.884,2,1
161154,8/16/1933,1933,0,s,SFG,CIN,1545.361,1440.825,0.677,0.323,1546.988,1439.199,schuh103,derrp101,55.015,54.124,4.116,6.625,5,0
161169,8/13/1933,1933,0,s,LAD,ATL,1471.097,1513.385,0.474,0.526,1476.183,1508.299,beckb104,franf101,45.159,52.473,11.008,9.185,11,0
161172,8/13/1933,1933,0,s,LAD,ATL,1473.549,1510.933,0.481,0.519,1471.097,1513.385,bengr101,zacht101,53.129,51.055,11.008,9.185,2,6
161174,8/13/1933,1933,0,s,SFG,PHI,1547.228,1473.338,0.637,0.363,1545.361,1475.206,hubbc101,collp102,62.62,41.312,4.116,5.672,1,2
161184,8/12/1933,1933,0,s,SFG,PHI,1546.025,1474.542,0.634,0.366,1547.228,1473.338,fitzf101,holle101,47.924,50.052,4.116,5.672,2,0
161185,8/12/1933,1933,0,s,LAD,ATL,1475.28,1509.202,0.486,0.514,1473.549,1510.933,mungv101,brane101,50.938,54.626,11.008,9.185,3,5
161193,8/10/1933,1933,0,s,SFG,PHI,1544.277,1476.29,0.629,0.371,1546.025,1474.542,parmr101,hanss101,53.743,47.927,4.116,5.672,4,0
161202,8/8/1933,1933,0,s,LAD,SFG,1473.678,1545.879,0.431,0.569,1475.28,1544.277,bengr101,schuh103,51.252,54.488,11.008,4.116,1,0
161209,8/6/1933,1933,0,s,LAD,SFG,1474.816,1544.74,0.434,0.566,1473.678,1545.879,carro101,parmr101,47.913,54.309,11.008,4.116,2,3
161214,8/6/1933,1933,0,s,LAD,SFG,1472.209,1547.347,0.427,0.573,1474.816,1544.74,mungv101,hubbc101,50.365,63.983,11.008,4.116,6,3
161255,8/1/1933,1933,0,s,SFG,ATL,1542.045,1499.875,0.594,0.406,1539.786,1502.134,hubbc101,betth101,64.122,52.128,4.116,9.185,1,3
161267,7/30/1933,1933,0,s,SFG,ATL,1544.334,1497.586,0.6,0.4,1542.045,1499.875,schuh103,cantb102,55.524,50.512,4.116,9.185,3,5
161269,7/30/1933,1933,0,s,LAD,PHI,1480.607,1482.521,0.532,0.468,1478.669,1484.459,bengr101,rhemf101,52.74,45.172,11.008,5.672,1,3
161277,7/29/1933,1933,0,s,SFG,ATL,1543.297,1498.623,0.598,0.402,1544.334,1497.586,fitzf101,zacht101,49.999,50.103,4.116,9.185,6,5
161287,7/27/1933,1933,0,s,SFG,LAD,1542.064,1475.277,0.628,0.372,1543.297,1474.044,hubbc101,mungv101,63.587,49.125,4.116,11.008,2,0
161293,7/26/1933,1933,0,s,SFG,LAD,1541.125,1476.217,0.625,0.375,1542.064,1475.277,parmr101,carro101,52.267,48.028,4.116,11.008,4,3
161295,7/26/1933,1933,0,s,SFG,LAD,1539.864,1477.477,0.622,0.378,1541.125,1476.217,schuh103,bengr101,55.339,52.956,4.116,11.008,5,3
161319,7/23/1933,1933,0,s,LAD,SFG,1479.404,1537.937,0.45,0.55,1477.477,1539.864,beckb104,fitzf101,46.528,50.608,11.008,4.116,5,8
161451,7/4/1933,1933,0,s,LAD,PHI,1489.92,1487.613,0.538,0.462,1487.954,1489.578,bengr101,holle101,53.001,49.653,11.008,5.672,2,4
161459,7/4/1933,1933,0,s,LAD,PHI,1492.368,1485.164,0.545,0.455,1489.92,1487.613,mungv101,jackj102,49.048,47.454,11.008,5.672,3,6
